type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,68:FE:71:12:53:8C,-39,11,1,5,1,1,1,0,0,0,0,-94,0,6,1,8575114,0,84,0,0,8.5751,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -16 -6 -20 -4 -16 -9 -14 -4 -14 -8 -17 -10 -18 -6 -15 -11 -13 -12 -12 -9 -12 -12 -17 -8 -18 -10 -13 -13 -13 -7 -15 -11 -17 -12 -15 -10 -10 -10 -14 -11 -10 -10 -12 -13 -9 -8 -11 -8 -12 -8 -16 -7 3 3 -10 -9 -16 -5 -13 -6 -11 -7 -13 -11 -15 -9 -14 -4 -13 -4 -16 -7 -11 -7 -13 -3 -13 -5 -13 -5 -11 -4 -13 -6 -17 -2 -12 -4 -11 -8 -12 -2 -14 -3 -13 -2 -14 -2 -12 -1 -13 -4 -11 -1 -12 -2 3 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-30,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,8686330,0,84,0,0,8.6863,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 15 5 20 4 16 2 21 3 20 -4 17 -1 18 0 16 -3 19 -1 15 -3 20 -4 15 -5 15 -4 16 -2 21 -6 19 -4 17 -1 16 -6 14 -5 18 -3 13 -1 17 -6 13 -3 18 0 14 -2 16 2 -3 -1 17 -2 13 1 16 -2 13 -2 14 -3 13 -5 12 -3 12 -3 16 2 11 0 16 4 13 0 15 1 16 -1 11 1 14 3 16 5 12 1 13 4 11 2 15 4 13 0 13 4 12 2 11 5 12 3 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-33,11,1,7,1,1,1,0,0,0,0,-96,0,6,1,8781265,0,84,0,0,8.7813,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 -10 -14 -9 -12 -14 -17 -16 -16 -14 -13 -10 -11 -10 -13 -10 -10 -13 -12 -10 -10 -11 -12 -15 -10 -16 -13 -16 -14 -13 -11 -14 -8 -12 -10 -13 -10 -13 -12 -10 -7 -11 -11 -16 -12 -11 -11 -9 -11 -13 -7 -15 -1 0 -7 -11 -13 -9 -8 -10 -10 -13 -8 -9 -7 -12 -12 -9 -9 -8 -12 -13 -14 -6 -14 -12 -15 -12 -14 -7 -11 -7 -15 -6 -11 -6 -11 -7 -16 -11 -13 -7 -16 -6 -10 -9 -15 -9 -13 -8 -14 -8 -13 -8 -15 -10 -2 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-35,11,1,5,1,1,1,1,0,0,0,-95,2,6,1,8905112,0,84,0,0,8.9051,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -8 -18 -6 -17 -12 -15 -12 -16 -12 -20 -7 -15 -14 -14 -14 -18 -14 -18 -13 -16 -11 -14 -14 -18 -14 -11 -15 -14 -9 -17 -12 -12 -8 -14 -9 -15 -12 -14 -8 -14 -10 -15 -11 -13 -8 -13 -12 -16 -10 -14 -10 -1 -1 -16 -9 -13 -7 -13 -11 -12 -6 -10 -12 -13 -9 -12 -10 -10 -11 -16 -7 -11 -9 -15 -8 -16 -9 -14 -3 -16 -8 -15 -5 -16 -2 -12 -8 -15 -8 -13 -2 -13 -7 -13 -2 -18 -7 -18 -6 -17 0 -17 -2 -19 -2 -3 -3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-34,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,8993304,0,84,0,0,8.9933,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -29 -1 -28 -5 -34 -4 -32 -2 -28 -3 -28 -4 -31 -11 -27 -8 -26 -9 -28 -11 -32 -6 -30 -12 -25 -12 -30 -11 -26 -9 -32 -8 -26 -11 -25 -11 -26 -7 -28 -11 -25 -9 -26 -12 -26 -7 -27 -12 -24 -7 -27 -9 2 -2 -25 -6 -28 -8 -24 -4 -27 -3 -25 -6 -24 -9 -27 -7 -21 -7 -25 -6 -22 -8 -23 -6 -22 -1 -24 -3 -22 -3 -27 -3 -25 -1 -27 -4 -26 -4 -25 -5 -22 1 -24 0 -23 1 -24 -2 -24 3 -26 5 -24 1 -1 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-31,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,9111596,0,84,0,0,9.1116,384,[37 80 2 0 0 0 0 0 0 0 0 0 11 -25 17 -24 19 -26 18 -26 21 -24 18 -27 17 -25 22 -20 23 -23 17 -24 22 -20 22 -24 23 -23 16 -21 19 -16 19 -24 23 -18 16 -19 21 -18 17 -21 21 -17 21 -21 20 -15 19 -16 19 -20 17 -17 0 -2 17 -21 14 -19 14 -24 16 -20 17 -17 18 -19 13 -17 11 -16 10 -23 15 -17 13 -21 10 -19 9 -23 13 -22 15 -20 13 -23 10 -24 11 -21 12 -20 10 -24 10 -24 12 -22 11 -26 11 -26 7 -20 6 -22 -1 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-37,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,9210169,0,84,0,0,9.2102,384,[84 -64 4 0 0 0 0 0 0 0 0 0 17 6 15 7 15 6 18 7 18 10 15 7 16 14 14 11 16 14 13 12 15 13 11 15 11 9 15 12 15 11 10 12 15 12 11 11 10 11 10 11 14 9 13 10 10 12 11 12 9 10 9 13 0 1 13 10 10 7 12 11 15 5 13 9 13 10 11 11 14 7 15 7 11 8 13 9 12 4 16 3 12 8 15 4 11 2 18 7 18 5 16 6 17 3 17 6 14 7 18 1 15 1 18 0 16 2 2 3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-30,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,9323507,0,84,0,0,9.3235,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 8 15 9 15 3 18 6 11 10 14 11 12 6 13 10 10 13 15 8 15 7 16 9 13 12 13 10 10 11 11 12 13 11 9 7 13 7 8 8 11 6 10 12 11 6 11 9 7 7 9 9 2 3 12 7 9 7 12 5 8 6 13 9 8 10 11 10 9 10 11 8 9 9 13 7 12 4 11 5 11 7 9 5 15 3 11 3 10 5 15 4 12 3 11 4 14 8 11 5 13 2 12 1 13 7 3 -3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-34,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,9411383,0,84,0,0,9.4114,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 -24 5 -25 1 -23 2 -20 3 -18 6 -22 4 -22 6 -18 9 -23 6 -19 6 -17 12 -16 11 -21 10 -18 6 -19 11 -20 9 -19 9 -17 10 -20 11 -16 5 -18 7 -15 10 -14 10 -13 12 -14 11 -18 0 -3 8 -17 9 -16 8 -19 4 -13 3 -15 6 -13 6 -16 4 -16 5 -16 3 -14 6 -20 2 -19 8 -17 5 -15 2 -18 4 -14 4 -18 0 -16 4 -16 5 -15 4 -20 2 -18 4 -16 2 -21 3 -14 5 -15 3 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-35,11,1,6,1,1,1,0,0,0,0,-93,0,6,1,9504114,0,84,0,0,9.5041,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 20 -6 18 -6 19 -6 15 -5 21 -9 15 -9 14 -7 17 -8 20 -8 20 -10 19 -8 19 -9 14 -8 18 -11 17 -6 18 -12 18 -7 13 -11 11 -6 12 -11 14 -9 15 -12 12 -10 11 -6 11 -10 11 -2 -1 -7 15 -9 12 -9 11 -7 13 -8 10 -5 11 -4 11 -7 15 -8 13 -7 15 -5 13 -2 15 -3 17 -3 16 -3 18 0 17 -4 15 -2 17 -4 15 -3 11 -1 12 -1 15 1 15 0 17 1 15 1 14 1 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-34,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,9640052,0,37,0,0,9.6401,128,[84 -64 4 0 0 0 0 0 0 0 0 0 2 6 1 6 4 9 0 12 3 12 4 12 2 6 2 6 3 7 1 12 -2 12 3 11 -1 10 0 6 -1 6 -3 9 3 10 -3 6 3 6 -4 9 -4 7 -4 5 1 4 -3 8 0 5 3 10 -2 0 -1 9 3 11 -3 11 2 6 1 6 4 10 1 10 2 7 0 10 -1 4 2 9 0 6 1 5 4 8 2 5 3 3 3 8 1 4 5 5 0 9 2 6 4 9 4 4 2 8 0 6 4 4 0 3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,6,1,1,1,0,0,0,0,-94,0,6,1,9752366,0,84,0,0,9.7524,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 3 -9 4 -7 0 -13 1 -10 0 -7 3 -12 3 -12 1 -8 1 -9 3 -13 -5 -8 -3 -11 -3 -8 2 -8 -1 -7 1 -10 -2 -8 -2 -10 -4 -7 -1 -6 0 -6 -4 -11 2 -11 -1 -10 2 -5 -4 1 3 -8 2 -7 -3 -11 -2 -11 -4 -7 1 -8 -3 -6 2 -8 0 -4 1 -11 -1 -10 -2 -8 0 -7 1 -7 3 -7 -1 -11 -2 -8 2 -10 0 -11 3 -8 -2 -7 -2 -6 4 -5 0 -7 1 -7 -1 -8 -1 3 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-32,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,9864700,0,84,0,0,9.8647,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 17 -12 16 -13 16 -16 15 -15 16 -16 12 -19 11 -19 10 -14 8 -18 11 -14 8 -20 9 -17 12 -20 11 -15 7 -14 6 -13 8 -13 9 -17 6 -13 7 -14 7 -13 6 -15 11 -15 8 -17 11 -15 10 0 -1 -17 5 -11 7 -14 9 -10 11 -10 12 -10 7 -13 11 -15 11 -16 9 -13 9 -13 8 -11 9 -12 9 -11 11 -14 9 -10 10 -12 10 -11 11 -8 10 -10 11 -12 14 -9 12 -12 14 -10 16 -5 15 -9 10 0 0 0 0 0 0 0 0 0 0 ]
