type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,68:FE:71:12:53:8C,-39,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,7299690,0,84,0,0,7.2997,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -16 -6 -16 -7 -19 -7 -18 -9 -16 -10 -18 -8 -14 -8 -17 -9 -16 -8 -17 -12 -15 -10 -15 -8 -15 -12 -14 -8 -16 -9 -16 -12 -12 -11 -13 -8 -13 -12 -11 -12 -11 -12 -15 -9 -14 -7 -12 -9 -11 -10 -11 -9 -2 2 -11 -10 -12 -8 -14 -9 -12 -9 -10 -10 -11 -6 -15 -5 -12 -7 -11 -5 -14 -7 -12 -5 -13 -4 -13 -7 -14 -4 -13 -5 -15 -3 -13 -5 -13 -3 -15 -4 -16 -5 -14 -4 -12 -6 -14 -2 -17 -1 -15 -3 -15 -5 1 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-40,11,1,5,1,1,1,0,0,0,0,-93,0,6,1,7396289,0,84,0,0,7.3963,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 20 5 16 1 16 4 17 4 16 0 16 3 16 -1 17 0 16 0 18 1 17 0 17 0 20 -1 19 -3 18 -4 17 -2 18 0 17 -2 18 -2 18 -2 15 0 14 1 18 -3 18 -1 15 -2 13 2 1 1 16 2 13 -2 16 2 12 1 16 -2 13 -2 17 3 12 3 16 0 12 3 15 1 14 2 13 4 13 0 13 4 17 6 16 2 13 3 13 3 14 2 16 5 16 5 15 8 12 4 15 3 15 -2 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-41,11,1,4,1,1,1,0,0,0,0,-93,0,6,1,7527304,0,84,0,0,7.5273,384,[84 -64 4 0 0 0 0 0 0 0 0 0 17 -14 16 -10 19 -11 19 -10 18 -11 16 -7 20 -10 20 -6 19 -7 17 -7 18 -5 20 -8 20 -8 17 -7 19 -5 20 -6 19 -4 17 -4 16 -5 18 -6 15 -7 16 -8 14 -8 18 -6 18 -7 15 -4 -1 -2 15 -7 13 -8 15 -8 16 -6 16 -6 14 -6 12 -7 14 -10 13 -7 14 -8 14 -9 13 -7 12 -10 12 -11 15 -9 12 -12 13 -8 12 -9 12 -12 11 -11 13 -13 10 -11 11 -10 12 -11 11 -11 12 -10 1 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-37,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,7670136,0,84,0,0,7.6701,384,[37 80 2 0 0 0 0 0 0 0 0 0 22 18 22 19 23 19 25 21 22 20 23 21 23 21 18 20 19 20 20 21 21 22 19 21 17 21 18 18 18 18 18 24 14 21 18 17 17 22 15 22 16 20 18 17 13 19 15 18 14 20 14 17 2 -2 15 19 18 16 16 18 17 17 15 14 17 15 16 17 18 15 18 12 15 14 17 14 19 13 17 10 17 13 20 12 20 13 21 10 20 13 19 11 20 11 20 9 20 8 20 12 22 11 20 9 19 7 -2 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-39,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,7796615,0,84,0,0,7.7966,384,[84 -64 4 0 0 0 0 0 0 0 0 0 28 -15 28 -12 30 -16 30 -13 28 -14 29 -12 31 -11 26 -9 30 -11 27 -10 32 -6 28 -6 28 -5 29 -5 27 -6 30 -7 26 -8 25 -6 24 -5 25 -7 26 -8 25 -6 24 -8 26 -8 24 -5 22 -6 2 0 22 -9 22 -6 22 -8 22 -8 20 -9 24 -9 21 -12 20 -8 23 -13 20 -10 22 -12 21 -10 22 -14 20 -11 21 -15 20 -14 23 -13 18 -15 21 -14 17 -16 21 -13 16 -13 19 -16 17 -15 16 -18 17 -17 2 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-38,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,7902466,0,84,0,0,7.9025,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -3 38 -5 41 -8 40 -11 45 -7 40 -8 41 -10 39 -10 39 -12 36 -11 39 -14 40 -14 38 -14 37 -17 39 -13 35 -17 34 -13 35 -14 31 -14 32 -12 31 -16 35 -17 30 -13 29 -14 32 -14 34 -12 35 -2 -2 -13 34 -11 32 -14 32 -8 33 -14 32 -10 34 -12 33 -9 30 -8 33 -7 31 -5 32 -8 32 -4 33 -3 36 -9 32 -4 33 -5 35 -2 31 -3 34 1 33 -1 32 -3 33 0 31 1 35 -3 36 -1 35 1 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,8026178,0,84,0,0,8.0262,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 27 -15 25 -18 26 -16 29 -19 25 -20 24 -19 25 -18 24 -18 23 -19 20 -21 21 -22 20 -21 21 -21 23 -17 19 -19 20 -19 19 -20 21 -17 20 -19 19 -17 19 -17 17 -19 19 -20 17 -16 18 -18 17 0 1 -18 17 -18 21 -14 20 -13 20 -14 18 -13 21 -13 21 -12 19 -15 19 -14 21 -16 22 -13 19 -12 19 -14 18 -13 22 -11 21 -10 24 -12 20 -10 20 -8 20 -10 24 -8 20 -7 22 -10 21 -8 20 -8 24 -2 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-44,11,1,5,1,1,1,0,0,0,0,-95,0,6,1,8140597,0,84,0,0,8.1406,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -6 -19 -4 -21 -8 -17 -8 -16 -8 -20 -5 -16 -7 -18 -9 -17 -6 -17 -7 -16 -11 -16 -7 -15 -12 -17 -10 -15 -8 -17 -7 -13 -9 -14 -9 -17 -11 -14 -11 -14 -11 -16 -11 -13 -6 -16 -9 -16 -8 -16 -7 -2 0 -15 -9 -14 -6 -16 -8 -13 -7 -15 -4 -17 -6 -13 -5 -16 -7 -12 -4 -15 -3 -13 -5 -14 -2 -15 -2 -14 -1 -16 -3 -18 0 -17 -3 -15 -1 -13 -1 -15 -3 -17 -4 -14 -2 -16 1 -17 0 -13 2 -14 2 0 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-37,11,1,6,1,1,1,0,0,0,0,-94,0,6,1,8279388,0,84,0,0,8.2794,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -16 -7 -16 -5 -17 -8 -19 -3 -19 -3 -18 -1 -19 -5 -21 -3 -18 -4 -20 -4 -18 -4 -17 -4 -19 -2 -16 -1 -19 1 -16 -1 -18 0 -19 0 -16 0 -17 -3 -16 1 -16 0 -16 -2 -16 -3 -16 -4 -14 2 2 0 -14 -2 -18 -4 -14 -1 -13 -3 -17 -5 -14 -4 -15 -4 -16 -4 -14 -4 -15 -7 -15 -3 -12 -5 -15 -3 -16 -4 -12 -4 -15 -8 -14 -6 -13 -5 -13 -7 -14 -8 -16 -7 -12 -6 -14 -6 -15 -8 -11 -9 -13 2 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-42,11,1,5,1,1,1,0,0,0,0,-95,0,6,1,8404665,0,84,0,0,8.4047,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 12 -15 9 -17 12 -16 9 -19 9 -16 7 -17 9 -17 4 -19 7 -19 8 -19 5 -17 7 -21 3 -19 7 -18 2 -19 5 -18 5 -19 6 -18 2 -17 5 -16 4 -16 4 -17 2 -19 4 -15 6 -17 2 1 -2 -15 4 -18 5 -15 4 -15 5 -15 7 -15 4 -14 4 -14 4 -15 4 -17 4 -15 7 -15 6 -14 8 -14 5 -16 7 -13 8 -12 8 -14 9 -12 9 -15 7 -14 11 -14 9 -12 11 -15 8 -14 12 -12 12 1 0 0 0 0 0 0 0 0 0 ]
