type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,68:FE:71:12:53:8C,-40,11,1,6,1,1,1,1,0,0,0,-94,3,6,1,7457808,0,84,0,0,7.4578,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -20 -3 -21 -4 -20 -5 -16 -3 -14 -4 -15 -6 -14 -13 -17 -13 -12 -5 -15 -14 -19 -14 -18 -12 -14 -7 -19 -10 -15 -7 -15 -10 -14 -8 -11 -12 -17 -12 -13 -7 -16 -9 -9 -10 -13 -8 -10 -8 -15 -6 -16 -10 0 -1 -14 -10 -17 -6 -10 -6 -17 -4 -9 -6 -12 -8 -16 -5 -11 -10 -13 -3 -14 -4 -9 -6 -16 -10 -16 -8 -10 -3 -13 -4 -10 -5 -11 -2 -11 -6 -16 -4 -12 -3 -14 -2 -16 -2 -15 -3 -17 -1 -18 -2 -16 -1 -1 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-40,11,1,4,1,1,1,0,0,0,0,-93,0,6,1,7588997,0,84,0,0,7.589,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 2 18 3 21 7 16 10 16 10 15 3 14 4 14 10 13 11 15 10 15 9 12 7 16 4 13 9 12 6 18 5 14 6 15 12 16 8 18 5 11 4 14 13 18 5 12 6 15 9 10 5 -1 -4 11 3 11 6 11 10 16 2 16 6 13 9 16 3 12 5 16 5 15 8 10 0 11 1 16 1 17 7 17 7 17 4 16 1 14 2 17 1 19 5 17 -2 16 5 19 1 13 0 19 -3 13 -1 4 -4 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-34,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,7744752,0,37,0,0,7.7448,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -22 5 -18 4 -23 1 -17 3 -19 1 -22 2 -19 -4 -22 0 -15 -3 -16 2 -16 3 -18 -5 -21 3 -15 -2 -20 -5 -17 1 -20 0 -20 -3 -15 -6 -16 -5 -16 -5 -15 0 -13 -2 -17 -4 -20 -2 -20 -4 1 1 -17 -2 -20 -5 -12 1 -17 0 -17 -1 -12 -2 -20 2 -18 -4 -17 -2 -15 -1 -11 1 -16 5 -12 6 -18 1 -19 2 -14 1 -16 4 -18 4 -18 7 -14 0 -14 6 -16 0 -18 2 -11 9 -11 6 -10 7 -3 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-35,11,1,5,1,1,1,0,0,0,0,-93,0,6,1,7882688,0,84,0,0,7.8827,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 -15 16 -17 18 -12 12 -15 13 -11 19 -10 19 -8 13 -9 15 -7 14 -8 21 -13 17 -11 12 -13 17 -13 20 -5 17 -5 15 -11 11 -11 17 -10 18 -10 17 -8 12 -7 15 -4 12 -10 13 -8 18 -12 -1 0 14 -7 15 -6 17 -8 12 -6 10 -8 15 -11 16 -13 16 -10 11 -9 9 -10 13 -7 10 -13 13 -13 13 -12 7 -6 13 -8 11 -14 7 -10 10 -8 7 -12 12 -7 7 -11 12 -14 10 -10 13 -13 13 -10 -4 -1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,8010753,0,84,0,0,8.0108,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 15 12 14 5 15 12 19 9 15 8 18 11 14 8 20 6 22 8 18 2 19 7 21 9 14 6 15 8 18 8 16 6 13 3 16 4 13 4 21 3 18 5 14 6 16 6 17 3 15 2 14 -1 -2 9 18 6 13 6 18 6 10 2 16 5 18 8 11 5 11 6 12 11 10 4 11 12 15 9 11 8 12 9 15 12 10 8 11 10 12 7 16 12 15 6 14 10 11 5 16 6 15 15 14 12 15 -4 3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-41,11,1,4,1,1,1,0,0,0,0,-94,0,6,1,8142261,0,84,0,0,8.1423,384,[84 -64 4 0 0 0 0 0 0 0 0 0 14 3 21 6 22 11 20 7 14 10 13 5 16 14 17 11 21 6 13 15 16 11 11 13 15 12 13 11 10 9 18 9 13 9 17 13 14 8 16 13 11 11 15 14 13 10 14 10 9 8 15 7 -4 -1 17 7 13 7 11 11 12 11 17 6 9 6 17 11 16 6 16 7 13 4 14 5 16 6 14 4 10 1 16 8 14 8 17 9 18 3 18 6 18 4 17 8 11 5 17 7 19 -1 17 4 12 1 0 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,8232237,0,84,0,0,8.2322,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 18 -2 20 -2 19 -4 20 3 20 -2 17 -4 21 -3 21 -5 19 -5 21 -5 21 -3 19 -4 18 -4 22 -2 19 0 21 -1 15 -6 13 -6 14 -6 16 -6 17 -5 19 -1 16 -5 17 -5 13 -4 18 -4 0 -4 15 1 15 -1 14 -5 12 -5 12 0 20 -5 12 0 18 3 16 0 15 -5 15 -2 12 -2 16 1 12 5 12 4 17 -2 20 1 12 4 13 4 20 3 17 3 16 6 19 4 13 5 16 0 19 0 -2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-40,11,1,4,1,1,1,0,0,0,0,-94,0,6,1,8366640,0,84,0,0,8.3666,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -19 4 -18 7 -22 6 -20 2 -16 5 -21 1 -19 6 -21 10 -23 6 -19 3 -18 6 -18 11 -15 11 -18 11 -19 7 -19 4 -20 6 -21 5 -20 9 -16 12 -12 11 -14 5 -20 3 -12 11 -18 8 -19 2 3 9 -13 9 -14 6 -16 7 -17 4 -16 9 -14 4 -14 2 -15 6 -13 6 -20 5 -13 3 -16 0 -21 1 -17 0 -18 2 -15 4 -20 4 -17 4 -14 5 -12 1 -13 -3 -16 -2 -19 3 -21 -1 -16 -3 -20 1 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,8487729,0,82,0,0,8.4877,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -10 -21 -4 -22 -8 -19 -7 -17 -1 -21 -3 -18 -1 -23 -2 -23 -5 -17 2 -20 -3 -18 -2 -22 -1 -16 -2 -22 0 -20 0 -17 5 -18 -1 -20 5 -16 -1 -20 2 -19 1 -21 3 -19 3 -17 2 -17 -1 -18 0 -1 3 -20 2 -14 -4 -15 -5 -14 1 -13 2 -21 -3 -15 -3 -19 2 -12 -2 -12 -7 -19 1 -20 -4 -15 -3 -19 -5 -16 -5 -20 -3 -19 -3 -19 -3 -12 -2 -17 -9 -17 -7 -20 -3 -13 -8 -16 -4 -15 -3 -12 2 4 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-35,11,1,6,1,1,1,0,0,0,0,-94,0,6,1,8626220,0,84,0,0,8.6262,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 4 -22 2 -18 5 -22 3 -19 6 -20 -2 -19 -2 -22 1 -18 -3 -18 -5 -17 -3 -18 -2 -19 1 -15 0 -20 -3 -18 -2 -21 -3 -20 -2 -21 0 -17 -6 -21 -7 -20 -1 -19 -5 -20 -1 -14 -5 -13 -4 -4 -4 -15 -4 -20 -3 -16 -3 -13 -1 -20 3 -13 3 -13 4 -14 3 -16 -1 -13 2 -15 4 -18 5 -14 -2 -13 2 -13 -1 -17 -1 -15 5 -17 0 -18 6 -16 5 -13 1 -19 2 -13 5 -17 6 -13 3 -15 0 -1 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-35,11,1,7,1,1,1,1,0,0,0,-94,4,6,1,8774022,0,84,0,0,8.774,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 21 3 22 7 21 5 22 4 21 6 23 1 17 3 16 2 22 -3 23 -3 19 0 21 4 16 3 21 4 17 0 22 0 21 0 21 -1 15 0 20 4 13 0 20 2 19 3 13 1 15 -2 16 -1 -1 -3 17 -2 14 1 20 -3 20 -2 14 0 17 2 19 6 15 5 13 6 13 4 16 0 17 6 16 8 17 1 16 2 14 8 18 6 14 5 15 7 12 3 17 7 10 7 16 3 11 10 15 3 11 3 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,68:FE:71:12:53:8C,-36,11,1,6,1,1,1,0,0,0,0,-93,0,6,1,8865233,0,84,0,0,8.8652,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 6 12 3 9 3 9 8 5 5 7 9 11 10 9 7 10 9 6 12 7 5 3 10 6 10 3 9 4 9 2 13 7 12 8 8 1 5 6 7 6 4 7 11 6 5 7 11 3 8 6 4 2 -2 9 5 9 4 5 4 5 3 5 8 8 7 2 8 2 7 1 4 3 9 9 6 5 3 8 3 1 3 4 1 4 1 5 4 6 4 2 2 3 4 10 3 4 0 8 0 10 5 10 0 4 8 -4 -3 0 0 0 0 0 0 0 0 ]
